level_0,level_1,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
CHEMBL3774295,4,,16496671.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,Nc1nc(-c2cc(C(=O)O)ccn2)cs1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '35.80', 'le': '0.72', 'lle': '6.43', 'sei': '8.89'}",CHEMBL3774692,,CHEMBL3774692,7.92,False,http://www.openphacts.org/units/Nanomolar,2762360.0,=,1.0,True,=,,IC50,nM,,12.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.012
CHEMBL3774295,5,,16496672.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccnc(-c2csc(N)n2)c1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '25.69', 'le': '0.52', 'lle': '4.77', 'sei': '5.96'}",CHEMBL3775782,,CHEMBL3775782,5.66,False,http://www.openphacts.org/units/Nanomolar,2762361.0,=,1.0,True,=,,IC50,nM,,2200.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,2.2
CHEMBL3774295,6,,16496673.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1ccnc(-c2cscn2)c1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '33.99', 'le': '0.68', 'lle': '5.11', 'sei': '11.11'}",CHEMBL3775933,,CHEMBL3775933,7.01,False,http://www.openphacts.org/units/Nanomolar,2762362.0,=,1.0,True,=,,IC50,nM,,98.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.098
CHEMBL3774295,7,,16496674.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,Cc1nc(-c2cc(C(=O)O)ccn2)cs1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '26.72', 'le': '0.54', 'lle': '3.68', 'sei': '9.33'}",CHEMBL3774437,,CHEMBL3774437,5.89,False,http://www.openphacts.org/units/Nanomolar,2762363.0,=,1.0,True,=,,IC50,nM,,1300.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,1.3
CHEMBL3774295,8,,16496675.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1ccnc(-c2csc(NC(=O)c3ccccc3)n2)c1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '19.15', 'le': '0.37', 'lle': '3.07', 'sei': '6.76'}",CHEMBL3775637,,CHEMBL3775637,6.23,False,http://www.openphacts.org/units/Nanomolar,2762364.0,=,1.0,True,=,,IC50,nM,,590.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.59
CHEMBL3774295,9,,16496676.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=C([O-])c1ccnc(CNCc2ccco2)c1.[Li+],,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '31.85', 'le': '0.59', 'lle': '5.74', 'sei': '9.82'}",CHEMBL3775362,,CHEMBL3775994,7.40,False,http://www.openphacts.org/units/Nanomolar,2762365.0,=,1.0,True,=,,IC50,nM,,40.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.04
CHEMBL3774295,10,,16496677.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=C([O-])c1ccnc(CNCc2ccccc2)c1.[Li+],,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '28.42', 'le': '0.52', 'lle': '4.82', 'sei': '11.07'}",CHEMBL3775095,,CHEMBL3775995,6.89,False,http://www.openphacts.org/units/Nanomolar,2762366.0,=,1.0,True,=,,IC50,nM,,130.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.13
CHEMBL3774295,11,,16496678.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2cnccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '40.00', 'le': '0.73', 'lle': '5.57', 'sei': '10.04'}",CHEMBL3770256,,CHEMBL3770256,5.89,False,http://www.openphacts.org/units/Nanomolar,2762367.0,=,1.0,True,=,,IC50,nM,,1300.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,1.3
CHEMBL3774295,12,,16496679.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,Nc1nc(-c2nccc3c(=O)[nH]cnc23)cs1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '28.16', 'le': '0.55', 'lle': '5.89', 'sei': '7.08'}",CHEMBL3774798,,CHEMBL3774798,6.91,False,http://www.openphacts.org/units/Nanomolar,2762368.0,=,1.0,True,=,,IC50,nM,,124.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.124
CHEMBL3774295,13,,16496680.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-c3cscn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '28.27', 'le': '0.56', 'lle': '5.07', 'sei': '9.10'}",CHEMBL3775636,,CHEMBL3775636,6.51,False,http://www.openphacts.org/units/Nanomolar,2762369.0,=,1.0,True,=,,IC50,nM,,310.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.31
CHEMBL3774295,14,,16496681.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-c3cc[nH]n3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '25.27', 'le': '0.46', 'lle': '4.68', 'sei': '6.17'}",CHEMBL3775802,,CHEMBL3775802,5.39,False,http://www.openphacts.org/units/Nanomolar,2762371.0,=,1.0,True,=,,IC50,nM,,4100.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,4.1
CHEMBL3774295,15,,16496682.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,Cn1ccc(-c2nccc3c(=O)[nH]cnc23)n1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '20.55', 'le': '0.38', 'lle': '3.95', 'sei': '6.11'}",CHEMBL3775987,,CHEMBL3775987,4.67,False,http://www.openphacts.org/units/Nanomolar,2762372.0,=,1.0,True,=,,IC50,nM,,21400.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,21.4
CHEMBL3774295,16,,16496683.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-n3cccn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '24.18', 'le': '0.44', 'lle': '4.65', 'sei': '6.74'}",CHEMBL3774749,,CHEMBL3774749,5.16,False,http://www.openphacts.org/units/Nanomolar,2762373.0,=,1.0,True,=,,IC50,nM,,7000.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,7.0
CHEMBL3774295,17,,16496684.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(CNCc3ccccc3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '23.14', 'le': '0.42', 'lle': '4.55', 'sei': '8.72'}",CHEMBL3775615,,CHEMBL3775615,6.16,False,http://www.openphacts.org/units/Nanomolar,2762374.0,=,1.0,True,=,,IC50,nM,,690.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.69
CHEMBL3774295,18,,16496685.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(CNCc3ccco3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '24.20', 'le': '0.45', 'lle': '5.00', 'sei': '7.40'}",CHEMBL3774765,,CHEMBL3774765,6.20,False,http://www.openphacts.org/units/Nanomolar,2762375.0,=,1.0,True,=,,IC50,nM,,630.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.63
CHEMBL3774295,19,,16496686.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,CN1CCN(Cc2nccc3c(=O)[nH]cnc23)CC1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '22.57', 'le': '0.42', 'lle': '5.78', 'sei': '8.99'}",CHEMBL3775453,,CHEMBL3775453,5.85,False,http://www.openphacts.org/units/Nanomolar,2762376.0,=,1.0,True,=,,IC50,nM,,1400.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,1.4
CHEMBL3774295,20,,16496687.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,CN(C)Cc1nccc2c(=O)[nH]cnc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '25.24', 'le': '0.47', 'lle': '4.77', 'sei': '8.33'}",CHEMBL3775493,,CHEMBL3775493,5.16,False,http://www.openphacts.org/units/Nanomolar,2762377.0,=,1.0,True,=,,IC50,nM,,7000.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,7.0
CHEMBL3774295,21,,16496688.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(CN3CCCCC3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '17.11', 'le': '0.32', 'lle': '2.88', 'sei': '6.76'}",CHEMBL3774418,,CHEMBL3774418,4.18,False,http://www.openphacts.org/units/Nanomolar,2762378.0,=,1.0,True,=,,IC50,nM,,66000.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,66.0
CHEMBL3774295,22,,16496689.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(CN3CCN(c4ccccc4)CC3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '16.83', 'le': '0.31', 'lle': '3.77', 'sei': '8.31'}",CHEMBL3775295,,CHEMBL3775295,5.41,False,http://www.openphacts.org/units/Nanomolar,2762379.0,=,1.0,True,=,,IC50,nM,,3900.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,3.9
CHEMBL3774295,23,,16496690.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(CN3CCN(c4ccccn4)CC3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '17.68', 'le': '0.32', 'lle': '4.66', 'sei': '7.31'}",CHEMBL3774688,,CHEMBL3774688,5.70,False,http://www.openphacts.org/units/Nanomolar,2762380.0,=,1.0,True,=,,IC50,nM,,2000.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,2.0
CHEMBL3774295,24,,16496691.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-n3cc(CCO)cn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '20.75', 'le': '0.38', 'lle': '5.30', 'sei': '5.52'}",CHEMBL3774672,,CHEMBL3774672,5.34,False,http://www.openphacts.org/units/Nanomolar,2762381.0,=,1.0,True,=,,IC50,nM,,4600.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,4.6
CHEMBL3774295,25,,16496692.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,CN(C)CCc1cnn(-c2nccc3c(=O)[nH]cnc23)c1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '22.71', 'le': '0.42', 'lle': '5.85', 'sei': '8.10'}",CHEMBL3775454,,CHEMBL3775454,6.46,False,http://www.openphacts.org/units/Nanomolar,2762382.0,=,1.0,True,=,,IC50,nM,,350.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.35
CHEMBL3774295,26,,16496693.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-n3cc(CCN4CCCC4)cn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '23.03', 'le': '0.42', 'lle': '6.01', 'sei': '8.97'}",CHEMBL3774710,,CHEMBL3774710,7.15,False,http://www.openphacts.org/units/Nanomolar,2762383.0,=,1.0,True,=,,IC50,nM,,71.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.071
CHEMBL3774295,27,,16496694.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-n3cc(CCN4CCCCC4)cn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '20.66', 'le': '0.38', 'lle': '5.17', 'sei': '8.41'}",CHEMBL3775500,,CHEMBL3775500,6.70,False,http://www.openphacts.org/units/Nanomolar,2762384.0,=,1.0,True,=,,IC50,nM,,199.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.199
CHEMBL3774295,28,,16496695.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,CN(CCc1cnn(-c2nccc3c(=O)[nH]cnc23)c1)Cc1ccc(F)cc1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '19.49', 'le': '0.36', 'lle': '5.06', 'sei': '9.26'}",CHEMBL3774747,,CHEMBL3774747,7.38,False,http://www.openphacts.org/units/Nanomolar,2762385.0,=,1.0,True,=,,IC50,nM,,42.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.042
CHEMBL3774295,29,,16496696.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,CN(CCc1cnn(-c2nccc3c(=O)[nH]cnc23)c1)Cc1ccc(Cl)c(Cl)c1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '17.05', 'le': '0.34', 'lle': '3.83', 'sei': '9.18'}",CHEMBL3775145,,CHEMBL3775145,7.32,False,http://www.openphacts.org/units/Nanomolar,2762386.0,=,1.0,True,=,,IC50,nM,,48.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.048
CHEMBL3774295,30,,16496697.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,CN(CCc1cnn(-c2nccc3c(=O)[nH]cnc23)c1)Cc1ccc(S(C)(=O)=O)cc1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '16.29', 'le': '0.31', 'lle': '5.56', 'sei': '6.27'}",CHEMBL3774701,,CHEMBL3774701,7.14,False,http://www.openphacts.org/units/Nanomolar,2762387.0,=,1.0,True,=,,IC50,nM,,72.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.072
CHEMBL3774295,31,,16496698.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,CN(CCc1cnn(-c2nccc3c(=O)[nH]cnc23)c1)Cc1ccc(C#N)cc1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '18.99', 'le': '0.34', 'lle': '5.27', 'sei': '7.07'}",CHEMBL3775135,,CHEMBL3775135,7.32,False,http://www.openphacts.org/units/Nanomolar,2762388.0,=,1.0,True,=,,IC50,nM,,48.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.048
CHEMBL3774295,32,,16496699.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,CN(CCCc1cnn(-c2nccc3c(=O)[nH]cnc23)c1)Cc1ccc(C#N)cc1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '18.32', 'le': '0.33', 'lle': '4.88', 'sei': '7.07'}",CHEMBL3774922,,CHEMBL3774922,7.32,False,http://www.openphacts.org/units/Nanomolar,2762389.0,=,1.0,True,=,,IC50,nM,,48.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.048
CHEMBL3774295,33,,16496700.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-n3cc(CCN4CCC(Cc5ccc(Cl)cc5)CC4)cn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '17.49', 'le': '0.34', 'lle': '4.20', 'sei': '9.85'}",CHEMBL3775899,,CHEMBL3775899,7.85,False,http://www.openphacts.org/units/Nanomolar,2762390.0,=,1.0,True,=,,IC50,nM,,14.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.014
CHEMBL3774295,34,,16496701.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-n3cc(CCN4CCC(Cc5ccccc5)CC4)cn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '18.52', 'le': '0.34', 'lle': '4.68', 'sei': '9.63'}",CHEMBL3774392,,CHEMBL3774392,7.68,False,http://www.openphacts.org/units/Nanomolar,2762391.0,=,1.0,True,=,,IC50,nM,,21.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.021
CHEMBL3774295,35,,16496702.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-n3cc(CCN4CCC(Cc5ccc(F)cc5)CC4)cn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '17.96', 'le': '0.33', 'lle': '4.63', 'sei': '9.75'}",CHEMBL3775040,,CHEMBL3775040,7.77,False,http://www.openphacts.org/units/Nanomolar,2762392.0,=,1.0,True,=,,IC50,nM,,17.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.017
CHEMBL3774295,36,,16496703.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-n3cc(CCN4CCC(Cc5ccc(C(F)(F)F)cc5)CC4)cn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '16.22', 'le': '0.31', 'lle': '3.80', 'sei': '9.82'}",CHEMBL3775516,,CHEMBL3775516,7.82,False,http://www.openphacts.org/units/Nanomolar,2762393.0,=,1.0,True,=,,IC50,nM,,15.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.015
CHEMBL3774295,37,,16496704.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-n3cc(CCN4CCC(Cc5ccc(Cl)c(Cl)c5)CC4)cn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '16.19', 'le': '0.32', 'lle': '3.51', 'sei': '9.82'}",CHEMBL3774940,,CHEMBL3774940,7.82,False,http://www.openphacts.org/units/Nanomolar,2762394.0,=,1.0,True,=,,IC50,nM,,15.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.015
CHEMBL3774295,38,,16496705.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,COc1cccc(CC2CCN(CCc3cnn(-c4nccc5c(=O)[nH]cnc45)c3)CC2)c1,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '16.99', 'le': '0.31', 'lle': '4.54', 'sei': '8.49'}",CHEMBL3775465,,CHEMBL3775465,7.55,False,http://www.openphacts.org/units/Nanomolar,2762395.0,=,1.0,True,=,,IC50,nM,,28.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.028
CHEMBL3774295,39,,16496706.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-n3cc(CCN4CCC(Cc5ccc6c(c5)OCO6)CC4)cn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '17.00', 'le': '0.31', 'lle': '5.07', 'sei': '7.94'}",CHEMBL3775451,,CHEMBL3775451,7.80,False,http://www.openphacts.org/units/Nanomolar,2762396.0,=,1.0,True,=,,IC50,nM,,16.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.016
CHEMBL3774295,40,,16496707.0,[],CHEMBL3778807,Inhibition of KDM5B (unknown origin) using biotin-H3K4me3 as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by alphascreen assay,B,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]cnc2c(-n3cc(CCN4CCC(Cc5cccnc5)CC4)cn3)nccc12,,,CHEMBL3774338,J. Med. Chem.,2016.0,"{'bei': '18.26', 'le': '0.33', 'lle': '5.19', 'sei': '8.19'}",CHEMBL3775956,,CHEMBL3775956,7.58,False,http://www.openphacts.org/units/Nanomolar,2762397.0,=,1.0,True,=,,IC50,nM,,26.0,CHEMBL3774295,Homo sapiens,Lysine-specific demethylase 5B,9606,,,IC50,uM,UO_0000065,,0.026
