target_pref_name,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_transformed
ATP-binding cassette sub-family G member 2,CHEMBL76553,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1C,intermediate,282.295,3.4826200000000016,1.0,4.0,5.522878745280337
ATP-binding cassette sub-family G member 2,CHEMBL1685069,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1C,intermediate,296.32200000000006,3.7856200000000015,0.0,4.0,5.229147988357856
ATP-binding cassette sub-family G member 2,CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,intermediate,270.24,2.576800000000001,3.0,5.0,5.161150909262744
ATP-binding cassette sub-family G member 2,CHEMBL1685072,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](O)C[C@H](c1ccccc1)O4,inactive,614.6470000000003,5.366500000000006,1.0,10.0,4.958607314841775
ATP-binding cassette sub-family G member 2,CHEMBL1685073,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](OC)C[C@H](c1ccccc1)O4,inactive,628.6740000000002,6.020600000000007,0.0,10.0,4.795880017344075
ATP-binding cassette sub-family G member 2,CHEMBL1685074,COc1c2c(c3c(c1OC)[C@@]1(OC)C4=C(C(=O)[C@H](OC)[C@@]1(OC)O3)[C@H](OC)C[C@@H](c1ccccc1)O4)[C@H](O)C[C@@H](c1ccccc1)O2,inactive,646.6890000000003,4.8662000000000045,1.0,11.0,4.5376020021010435
ATP-binding cassette sub-family G member 2,CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.6777807052660805
ATP-binding cassette sub-family G member 2,CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,active,646.7440000000001,6.374600000000006,2.0,8.0,6.026872146400302
ATP-binding cassette sub-family G member 2,CHEMBL476292,COc1ccc2c(c1)C(=O)CC(c1ccccc1)O2,inactive,254.285,3.4017000000000017,0.0,3.0,4.337242168318426
ATP-binding cassette sub-family G member 2,CHEMBL254613,COc1cc(O)c2c(c1)O[C@H](c1ccccc1)CC2=O,inactive,270.284,3.1073000000000013,1.0,4.0,4.508638306165727
ATP-binding cassette sub-family G member 2,CHEMBL107131,COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O,inactive,284.3110000000001,3.410300000000002,0.0,4.0,4.494850021680094
ATP-binding cassette sub-family G member 2,CHEMBL1556958,Cc1c(O)cc2c(c1O)C(=O)CC(c1ccccc1)O2,inactive,270.284,3.112720000000002,2.0,4.0,4.585026652029182
ATP-binding cassette sub-family G member 2,CHEMBL1685067,COc1cc2c(c(O)c1C)C(=O)CC(c1ccccc1)O2,inactive,284.311,3.415720000000002,1.0,4.0,4.920818753952375
ATP-binding cassette sub-family G member 2,CHEMBL1685068,COc1cc(OC)c2c(c1C)OC(c1ccccc1)CC2=O,inactive,298.3380000000001,3.718720000000003,0.0,4.0,4.769551078621726
ATP-binding cassette sub-family G member 2,CHEMBL275638,O=c1cc(-c2ccccc2)oc2ccccc12,inactive,222.243,3.4600000000000017,0.0,2.0,4.585026652029182
ATP-binding cassette sub-family G member 2,CHEMBL137586,COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,inactive,252.269,3.468600000000002,0.0,3.0,5.0
ATP-binding cassette sub-family G member 2,CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,intermediate,270.24,2.576800000000001,3.0,5.0,5.229147988357856
ATP-binding cassette sub-family G member 2,CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,intermediate,254.24099999999999,2.8712000000000013,2.0,4.0,5.585026652029182
ATP-binding cassette sub-family G member 2,CHEMBL275391,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,inactive,282.2950000000001,3.4772000000000025,0.0,4.0,4.958607314841775
ATP-binding cassette sub-family G member 2,CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,intermediate,286.23900000000003,2.2824000000000004,4.0,6.0,5.207608310501746
ATP-binding cassette sub-family G member 2,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,intermediate,302.23800000000006,1.988,5.0,7.0,5.119186407719209
ATP-binding cassette sub-family G member 2,CHEMBL28626,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,inactive,302.23800000000006,1.987999999999999,5.0,7.0,4.309803919971486
ATP-binding cassette sub-family G member 2,CHEMBL165509,COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1OC,intermediate,344.31900000000013,2.8970000000000002,2.0,7.0,5.698970004336019
ATP-binding cassette sub-family G member 2,CHEMBL74898,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,active,344.3190000000001,2.897000000000001,2.0,7.0,6.167491087293763
ATP-binding cassette sub-family G member 2,CHEMBL77966,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,active,358.3460000000001,3.200000000000001,1.0,7.0,6.045757490560675
ATP-binding cassette sub-family G member 2,CHEMBL73930,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,inactive,372.3730000000001,3.503000000000003,0.0,7.0,4.769551078621726
ATP-binding cassette sub-family G member 2,CHEMBL226507,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,intermediate,372.3730000000001,3.503000000000003,0.0,7.0,5.080921907623926
ATP-binding cassette sub-family G member 2,CHEMBL76447,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,intermediate,402.39900000000017,3.5116000000000023,0.0,8.0,5.356547323513812
ATP-binding cassette sub-family G member 2,CHEMBL77993,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,intermediate,432.42500000000024,3.5202000000000027,0.0,9.0,5.795880017344075
ATP-binding cassette sub-family G member 2,CHEMBL76553,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1C,intermediate,282.295,3.4826200000000016,1.0,4.0,5.552841968657781
ATP-binding cassette sub-family G member 2,CHEMBL1685069,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1C,intermediate,296.32200000000006,3.7856200000000015,0.0,4.0,5.096910013008056
ATP-binding cassette sub-family G member 2,CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,intermediate,270.24,2.576800000000001,3.0,5.0,5.055517327849832
ATP-binding cassette sub-family G member 2,CHEMBL1685072,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](O)C[C@H](c1ccccc1)O4,inactive,614.6470000000003,5.366500000000006,1.0,10.0,4.823908740944319
ATP-binding cassette sub-family G member 2,CHEMBL1685073,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](OC)C[C@H](c1ccccc1)O4,inactive,628.6740000000002,6.020600000000007,0.0,10.0,4.327902142064283
ATP-binding cassette sub-family G member 2,CHEMBL1685074,COc1c2c(c3c(c1OC)[C@@]1(OC)C4=C(C(=O)[C@H](OC)[C@@]1(OC)O3)[C@H](OC)C[C@@H](c1ccccc1)O4)[C@H](O)C[C@@H](c1ccccc1)O2,inactive,646.6890000000003,4.8662000000000045,1.0,11.0,4.3979400086720375
ATP-binding cassette sub-family G member 2,CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.4089353929735005
ATP-binding cassette sub-family G member 2,CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,intermediate,646.7440000000001,6.374600000000006,2.0,8.0,5.823908740944319
ATP-binding cassette sub-family G member 2,CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,intermediate,435.2850000000001,4.717400000000002,2.0,7.0,5.221848749616356
ATP-binding cassette sub-family G member 2,CHEMBL1689340,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1O,intermediate,370.4010000000001,4.027200000000003,3.0,6.0,5.180456064458132
ATP-binding cassette sub-family G member 2,CHEMBL1689341,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1cc(O)cc(O)c1)O2,intermediate,424.49300000000017,5.232900000000007,4.0,6.0,5.3872161432802645
ATP-binding cassette sub-family G member 2,CHEMBL1689342,CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c2c1O[C@H](c1cc(O)cc(O)c1)CC2=O,inactive,424.49300000000017,5.450700000000007,4.0,6.0,4.809668301829708
ATP-binding cassette sub-family G member 2,CHEMBL556429,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1,inactive,354.4020000000001,4.321600000000004,2.0,5.0,4.645891560852599
ATP-binding cassette sub-family G member 2,CHEMBL478764,CC(C)=CCC/C(C)=C/Cc1c(O)cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O,intermediate,422.47700000000015,5.517600000000007,4.0,6.0,5.2441251443275085
ATP-binding cassette sub-family G member 2,CHEMBL490697,CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,inactive,408.49400000000014,5.745100000000007,3.0,5.0,4.910094888560602
ATP-binding cassette sub-family G member 2,CHEMBL376915,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,intermediate,340.37500000000006,4.018600000000003,3.0,5.0,5.508638306165727
ATP-binding cassette sub-family G member 2,CHEMBL74898,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,intermediate,344.3190000000001,2.897000000000001,2.0,7.0,5.2441251443275085
ATP-binding cassette sub-family G member 2,CHEMBL165180,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(OC)c3)oc2c1,inactive,344.3190000000001,2.8970000000000002,2.0,7.0,4.764471553092451
ATP-binding cassette sub-family G member 2,CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,intermediate,286.23900000000003,2.2824000000000004,4.0,6.0,5.050609993355087
ATP-binding cassette sub-family G member 2,CHEMBL1689344,COc1cc(O)c(CC=C(C)C)c(-c2oc3cc(O)cc(O)c3c(=O)c2OC)c1,intermediate,398.4110000000001,4.102700000000003,3.0,7.0,5.075720713938118
ATP-binding cassette sub-family G member 2,CHEMBL1689345,C/C(=C/Cc1c(-c2cc(O)c(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3)CO,intermediate,452.45900000000023,3.9477000000000033,5.0,8.0,5.187086643357144
ATP-binding cassette sub-family G member 2,CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,active,379.4600000000002,2.9417000000000018,1.0,3.0,6.096910013008056
ATP-binding cassette sub-family G member 2,CHEMBL1777831,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)C2,active,776.8870000000001,6.193800000000006,2.0,11.0,6.294136287716081
ATP-binding cassette sub-family G member 2,CHEMBL1779526,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,active,776.8870000000001,6.193800000000006,2.0,11.0,6.886056647693163
ATP-binding cassette sub-family G member 2,CHEMBL1779525,COCCOCCOCCOc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2,active,776.8870000000001,6.193800000000006,2.0,11.0,6.4089353929735005
ATP-binding cassette sub-family G member 2,CHEMBL1779524,COCCOCCOCCOc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,active,776.8870000000001,6.193800000000006,2.0,11.0,6.73754891026957
ATP-binding cassette sub-family G member 2,CHEMBL455275,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ncccc2c1,active,644.7280000000002,6.144000000000006,2.0,8.0,6.764471553092451
ATP-binding cassette sub-family G member 2,CHEMBL502503,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ccccc2n1,active,644.7280000000002,6.1440000000000055,2.0,8.0,7.229147988357855
ATP-binding cassette sub-family G member 2,CHEMBL1779523,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)C2.O=C(O)C(F)(F)F,inactive,876.8820000000003,6.738700000000006,4.0,11.0,4.301029995663981
ATP-binding cassette sub-family G member 2,CHEMBL1779522,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2.O=C(O)C(F)(F)F,intermediate,876.8820000000003,6.738700000000006,4.0,11.0,5.207608310501746
ATP-binding cassette sub-family G member 2,CHEMBL1779521,COCCOCCOCCOc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2.O=C(O)C(F)(F)F,inactive,876.8820000000002,6.738700000000006,4.0,11.0,4.301029995663981
ATP-binding cassette sub-family G member 2,CHEMBL1779520,COCCOCCOCCOc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2.O=C(O)C(F)(F)F,inactive,876.8820000000002,6.738700000000006,4.0,11.0,4.301029995663981
ATP-binding cassette sub-family G member 2,CHEMBL1779519,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2.O=C(O)C(F)(F)F,inactive,744.7230000000003,6.688900000000006,4.0,8.0,4.0
ATP-binding cassette sub-family G member 2,CHEMBL1779518,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2.O=C(O)C(F)(F)F,intermediate,744.7230000000002,6.688900000000006,4.0,8.0,5.301029995663981
ATP-binding cassette sub-family G member 2,CHEMBL396298,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,active,563.6540000000001,5.5602000000000045,2.0,6.0,6.896196279044043
ATP-binding cassette sub-family G member 2,CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,active,646.7440000000001,6.374600000000006,2.0,8.0,6.279014255846261
ATP-binding cassette sub-family G member 2,CHEMBL389328,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,intermediate,284.31100000000004,3.305500000000002,1.0,4.0,5.294992040666664
ATP-binding cassette sub-family G member 2,CHEMBL182653,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,inactive,270.284,3.0025000000000013,2.0,4.0,4.47729500726525
ATP-binding cassette sub-family G member 2,CHEMBL573524,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1OC,active,300.31000000000006,3.0111000000000017,2.0,5.0,6.031517051446065
ATP-binding cassette sub-family G member 2,CHEMBL573523,COc1cccc(/C=C/C(=O)c2ccc(O)cc2O)c1,intermediate,270.284,3.0025000000000013,2.0,4.0,5.552841968657781
ATP-binding cassette sub-family G member 2,CHEMBL1935203,O=C(/C=C/c1ccccc1Cl)c1ccc(O)cc1O,intermediate,274.70300000000003,3.6473000000000018,2.0,3.0,5.493494967595128
ATP-binding cassette sub-family G member 2,CHEMBL139679,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,intermediate,274.70300000000003,3.6473000000000018,2.0,3.0,5.2168113089247425
ATP-binding cassette sub-family G member 2,CHEMBL317469,COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,inactive,254.28500000000003,3.2969000000000017,1.0,3.0,4.508358206522414
ATP-binding cassette sub-family G member 2,CHEMBL229907,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,intermediate,284.311,3.305500000000002,1.0,4.0,5.376750709602099
ATP-binding cassette sub-family G member 2,CHEMBL262597,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(O)c1,intermediate,314.33700000000005,3.3141000000000016,1.0,5.0,5.663540266151471
ATP-binding cassette sub-family G member 2,CHEMBL260597,COc1cccc(/C=C/C(=O)c2ccc(OC)cc2O)c1,intermediate,284.311,3.305500000000001,1.0,4.0,5.501689446210399
ATP-binding cassette sub-family G member 2,CHEMBL405022,COc1ccc(C(=O)/C=C/c2ccccc2Cl)c(O)c1,intermediate,288.73,3.9503000000000013,1.0,3.0,5.164309428507575
ATP-binding cassette sub-family G member 2,CHEMBL406861,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,inactive,288.73,3.950300000000002,1.0,3.0,4.869344650977969
ATP-binding cassette sub-family G member 2,CHEMBL36584,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1,intermediate,298.338,3.608500000000002,0.0,4.0,5.6307841425898575
ATP-binding cassette sub-family G member 2,CHEMBL1935205,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,intermediate,328.3640000000001,3.6171000000000024,0.0,5.0,5.657577319177793
ATP-binding cassette sub-family G member 2,CHEMBL241781,COc1ccc(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,intermediate,302.75700000000006,4.253300000000003,0.0,3.0,5.504455662453552
ATP-binding cassette sub-family G member 2,CHEMBL138662,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(OC)c1,intermediate,302.75700000000006,4.253300000000004,0.0,3.0,5.510041520575165
ATP-binding cassette sub-family G member 2,CHEMBL243829,COc1ccc(/C=C/C(=O)c2c(O)cc(OC)cc2OC)cc1,intermediate,314.33700000000005,3.3141000000000016,1.0,5.0,5.2343314452409855
ATP-binding cassette sub-family G member 2,CHEMBL243830,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,active,344.3630000000001,3.322700000000002,1.0,6.0,6.1249387366083
ATP-binding cassette sub-family G member 2,CHEMBL252869,COc1cc(O)c(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,intermediate,318.7560000000001,3.9589000000000025,1.0,4.0,5.278189384787454
ATP-binding cassette sub-family G member 2,CHEMBL36619,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1,intermediate,298.33799999999997,3.608500000000003,0.0,4.0,5.6595558851598815
ATP-binding cassette sub-family G member 2,CHEMBL595816,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1OC,intermediate,328.36400000000003,3.6171000000000024,0.0,5.0,5.484126156288321
ATP-binding cassette sub-family G member 2,CHEMBL1935207,COc1ccc(C(=O)/C=C/c2ccccc2Cl)cc1OC,inactive,302.75700000000006,4.253300000000003,0.0,3.0,4.95703092660682
ATP-binding cassette sub-family G member 2,CHEMBL1935208,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1OC,intermediate,302.75700000000006,4.253300000000004,0.0,3.0,5.565431095965801
ATP-binding cassette sub-family G member 2,CHEMBL1935209,O=C(/C=C/c1ccccc1)c1ccc2ccccc2c1O,inactive,274.319,4.441500000000003,1.0,2.0,4.614036429399302
ATP-binding cassette sub-family G member 2,CHEMBL1935210,COc1ccc(/C=C/C(=O)c2ccc3ccccc3c2O)cc1,inactive,304.345,4.4501000000000035,1.0,3.0,4.771599641296995
ATP-binding cassette sub-family G member 2,CHEMBL1935211,COc1ccc(/C=C/C(=O)c2ccc3ccccc3c2O)cc1OC,intermediate,334.3710000000001,4.458700000000003,1.0,4.0,5.6020599913279625
ATP-binding cassette sub-family G member 2,CHEMBL1935212,COc1cccc(/C=C/C(=O)c2ccc3ccccc3c2O)c1,inactive,304.345,4.4501000000000035,1.0,3.0,4.924818145381308
ATP-binding cassette sub-family G member 2,CHEMBL1935215,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1ccc2ccccc2c1O,inactive,343.20900000000006,5.748300000000004,1.0,2.0,4.583026827396964
ATP-binding cassette sub-family G member 2,CHEMBL1935216,O=C(/C=C/c1ccccc1)c1c(O)ccc2ccccc12,intermediate,274.319,4.441500000000002,1.0,2.0,5.557520230935552
ATP-binding cassette sub-family G member 2,CHEMBL1935217,COc1ccc(/C=C/C(=O)c2c(O)ccc3ccccc23)cc1,intermediate,304.345,4.450100000000003,1.0,3.0,5.419075024324381
ATP-binding cassette sub-family G member 2,CHEMBL1935218,COc1ccc(/C=C/C(=O)c2c(O)ccc3ccccc23)cc1OC,intermediate,334.3710000000001,4.458700000000003,1.0,4.0,5.735182176990463
ATP-binding cassette sub-family G member 2,CHEMBL1935219,COc1cccc(/C=C/C(=O)c2c(O)ccc3ccccc23)c1,intermediate,304.345,4.450100000000003,1.0,3.0,5.714442690992226
ATP-binding cassette sub-family G member 2,CHEMBL1935220,O=C(/C=C/c1ccccc1Cl)c1c(O)ccc2ccccc12,intermediate,308.764,5.0949000000000035,1.0,2.0,5.283162276700476
ATP-binding cassette sub-family G member 2,CHEMBL1935222,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1c(O)ccc2ccccc12,intermediate,343.20900000000006,5.748300000000004,1.0,2.0,5.056505484093897
ATP-binding cassette sub-family G member 2,CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.481486060122113
ATP-binding cassette sub-family G member 2,CHEMBL389328,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,intermediate,284.31100000000004,3.305500000000002,1.0,4.0,5.303643611266668
ATP-binding cassette sub-family G member 2,CHEMBL182653,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,inactive,270.284,3.0025000000000013,2.0,4.0,4.919012953089113
ATP-binding cassette sub-family G member 2,CHEMBL573524,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1OC,active,300.31000000000006,3.0111000000000017,2.0,5.0,6.070581074285707
ATP-binding cassette sub-family G member 2,CHEMBL573523,COc1cccc(/C=C/C(=O)c2ccc(O)cc2O)c1,intermediate,270.284,3.0025000000000013,2.0,4.0,5.7121982700697735
ATP-binding cassette sub-family G member 2,CHEMBL1935203,O=C(/C=C/c1ccccc1Cl)c1ccc(O)cc1O,intermediate,274.70300000000003,3.6473000000000018,2.0,3.0,5.484126156288321
ATP-binding cassette sub-family G member 2,CHEMBL139679,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,intermediate,274.70300000000003,3.6473000000000018,2.0,3.0,5.195860567664649
ATP-binding cassette sub-family G member 2,CHEMBL317469,COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,inactive,254.28500000000003,3.2969000000000017,1.0,3.0,4.509339346643864
ATP-binding cassette sub-family G member 2,CHEMBL229907,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,intermediate,284.311,3.305500000000002,1.0,4.0,5.657577319177793
ATP-binding cassette sub-family G member 2,CHEMBL262597,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(O)c1,intermediate,314.33700000000005,3.3141000000000016,1.0,5.0,5.97469413473523
ATP-binding cassette sub-family G member 2,CHEMBL260597,COc1cccc(/C=C/C(=O)c2ccc(OC)cc2O)c1,intermediate,284.311,3.305500000000001,1.0,4.0,5.8326826652518236
ATP-binding cassette sub-family G member 2,CHEMBL405022,COc1ccc(C(=O)/C=C/c2ccccc2Cl)c(O)c1,intermediate,288.73,3.9503000000000013,1.0,3.0,5.478861916295964
ATP-binding cassette sub-family G member 2,CHEMBL406861,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,inactive,288.73,3.950300000000002,1.0,3.0,4.969805214643249
ATP-binding cassette sub-family G member 2,CHEMBL36584,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1,intermediate,298.338,3.608500000000002,0.0,4.0,5.718966632752273
ATP-binding cassette sub-family G member 2,CHEMBL1935205,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,intermediate,328.3640000000001,3.6171000000000024,0.0,5.0,5.987162775294828
ATP-binding cassette sub-family G member 2,CHEMBL241781,COc1ccc(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,intermediate,302.75700000000006,4.253300000000003,0.0,3.0,5.580044251510242
ATP-binding cassette sub-family G member 2,CHEMBL138662,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(OC)c1,intermediate,302.75700000000006,4.253300000000004,0.0,3.0,5.94692155651658
ATP-binding cassette sub-family G member 2,CHEMBL243829,COc1ccc(/C=C/C(=O)c2c(O)cc(OC)cc2OC)cc1,intermediate,314.33700000000005,3.3141000000000016,1.0,5.0,5.522878745280337
ATP-binding cassette sub-family G member 2,CHEMBL243830,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,active,344.3630000000001,3.322700000000002,1.0,6.0,6.275724130399211
ATP-binding cassette sub-family G member 2,CHEMBL252869,COc1cc(O)c(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,intermediate,318.7560000000001,3.9589000000000025,1.0,4.0,5.549750891680639
ATP-binding cassette sub-family G member 2,CHEMBL36619,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1,intermediate,298.33799999999997,3.608500000000003,0.0,4.0,5.935542010773082
ATP-binding cassette sub-family G member 2,CHEMBL595816,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1OC,intermediate,328.36400000000003,3.6171000000000024,0.0,5.0,5.42021640338319
ATP-binding cassette sub-family G member 2,CHEMBL1935207,COc1ccc(C(=O)/C=C/c2ccccc2Cl)cc1OC,intermediate,302.75700000000006,4.253300000000003,0.0,3.0,5.107905397309519
ATP-binding cassette sub-family G member 2,CHEMBL1935208,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1OC,intermediate,302.75700000000006,4.253300000000004,0.0,3.0,5.761953896871205
ATP-binding cassette sub-family G member 2,CHEMBL1935209,O=C(/C=C/c1ccccc1)c1ccc2ccccc2c1O,intermediate,274.319,4.441500000000003,1.0,2.0,5.034798298974088
